date_raw,price_raw,volume_raw,case,date,price,volume,log_return,percent_return,absolute_return,big_move,rolling_average_14,rolling_volatility_30
Jan 30 2023 01: +0,1.208,1904,Chroma Case,2023-01-30,1.208,1904,0.03624501249495931,3.624501249495931,0.03624501249495931,False,1.1754285714285715,44.141261288756006
Jan 31 2023 01: +0,1.24,2329,Chroma Case,2023-01-31,1.24,2329,0.026145280104322422,2.614528010432242,0.026145280104322422,False,1.185,44.5029848522271
Feb 01 2023 01: +0,1.266,2346,Chroma Case,2023-02-01,1.266,2346,0.020750944105038974,2.0750944105038975,0.020750944105038974,False,1.1950714285714288,44.64285694287048
Feb 02 2023 01: +0,1.233,1862,Chroma Case,2023-02-02,1.233,1862,-0.026412099539777075,-2.6412099539777074,0.026412099539777075,False,1.2027857142857141,45.985789872759014
Feb 03 2023 01: +0,1.306,2434,Chroma Case,2023-02-03,1.306,2434,0.05751880667203204,5.751880667203204,0.05751880667203204,True,1.2140714285714285,49.21765820077697
Feb 04 2023 01: +0,1.349,2257,Chroma Case,2023-02-04,1.349,2257,0.03239454637137951,3.2394546371379507,0.03239454637137951,False,1.2270714285714288,49.76765340492948
Feb 05 2023 01: +0,1.327,2528,Chroma Case,2023-02-05,1.327,2528,-0.016442821875548432,-1.6442821875548432,0.016442821875548432,False,1.238,49.77493944164756
Feb 06 2023 01: +0,1.359,1807,Chroma Case,2023-02-06,1.359,1807,0.023828379818936134,2.3828379818936134,0.023828379818936134,False,1.248,49.84284339923644
Feb 07 2023 01: +0,1.312,1974,Chroma Case,2023-02-07,1.312,1974,-0.035196444647109276,-3.5196444647109275,0.035196444647109276,False,1.257,51.25543206703247
Feb 08 2023 01: +0,1.3,1733,Chroma Case,2023-02-08,1.3,1733,-0.009188426054406255,-0.9188426054406255,0.009188426054406255,False,1.2638571428571428,50.95265530742395
Feb 09 2023 01: +0,1.321,2390,Chroma Case,2023-02-09,1.321,2390,0.016024761072697246,1.6024761072697247,0.016024761072697246,False,1.2719285714285715,50.53644466424573
Feb 10 2023 01: +0,1.36,1973,Chroma Case,2023-02-10,1.36,1973,0.029095674207772548,2.909567420777255,0.029095674207772548,False,1.2822857142857145,50.56335489266226
Feb 11 2023 01: +0,1.372,2097,Chroma Case,2023-02-11,1.372,2097,0.008784829555732811,0.8784829555732812,0.008784829555732811,False,1.2941428571428573,50.55545800076487
Feb 12 2023 01: +0,1.369,2400,Chroma Case,2023-02-12,1.369,2400,-0.0021889829973817192,-0.21889829973817193,0.0021889829973817192,False,1.3087142857142857,45.72662207187055
Feb 13 2023 01: +0,1.41,1908,Chroma Case,2023-02-13,1.41,1908,0.029509158083764923,2.950915808376492,0.029509158083764923,False,1.3231428571428572,43.04548258715127
Feb 14 2023 01: +0,1.42,1473,Chroma Case,2023-02-14,1.42,1473,0.007067167223092353,0.7067167223092353,0.007067167223092353,False,1.3359999999999999,42.944934659753265
Feb 15 2023 01: +0,1.424,1965,Chroma Case,2023-02-15,1.424,1965,0.0028129413766146577,0.28129413766146577,0.0028129413766146577,False,1.3472857142857144,42.896373143504654
Feb 16 2023 01: +0,1.454,2490,Chroma Case,2023-02-16,1.454,2490,0.020848566121543514,2.0848566121543515,0.020848566121543514,False,1.3630714285714285,42.564310821090686
Feb 17 2023 01: +0,1.498,2124,Chroma Case,2023-02-17,1.498,2124,0.029812505983700114,2.9812505983700115,0.029812505983700114,False,1.3767857142857143,43.09349349627428
Feb 18 2023 01: +0,1.472,2274,Chroma Case,2023-02-18,1.472,2274,-0.017508864788343226,-1.7508864788343226,0.017508864788343226,False,1.3855714285714285,44.00472373957406
Feb 19 2023 01: +0,1.5,2442,Chroma Case,2023-02-19,1.5,2442,0.018843087801479915,1.8843087801479914,0.018843087801479915,False,1.3979285714285716,43.96239390672573
Feb 20 2023 01: +0,1.446,1653,Chroma Case,2023-02-20,1.446,1653,-0.03666398437159147,-3.666398437159147,0.03666398437159147,False,1.404142857142857,46.639691153262774
Feb 21 2023 01: +0,1.411,1954,Chroma Case,2023-02-21,1.411,1954,-0.024502450865895906,-2.4502450865895904,0.024502450865895906,False,1.4112142857142858,47.92967801242692
Feb 22 2023 01: +0,1.416,2202,Chroma Case,2023-02-22,1.416,2202,0.0035373224008510193,0.35373224008510196,0.0035373224008510193,False,1.4195,46.566750687584495
Feb 23 2023 01: +0,1.339,2979,Chroma Case,2023-02-23,1.339,2979,-0.05591292856249249,-5.591292856249249,0.05591292856249249,True,1.420785714285714,49.99523701046231
Feb 24 2023 01: +0,1.354,2233,Chroma Case,2023-02-24,1.354,2233,0.011140107781047825,1.1140107781047826,0.011140107781047825,False,1.4203571428571427,49.905063556552484
Feb 25 2023 01: +0,1.392,2686,Chroma Case,2023-02-25,1.392,2686,0.02767838742214462,2.767838742214462,0.02767838742214462,False,1.4217857142857142,50.587171519799824
Feb 26 2023 01: +0,1.413,2576,Chroma Case,2023-02-26,1.413,2576,0.014973541790162581,1.4973541790162581,0.014973541790162581,False,1.4249285714285713,50.71277227376115
Feb 27 2023 01: +0,1.37,2315,Chroma Case,2023-02-27,1.37,2315,-0.030904363862356794,-3.0904363862356794,0.030904363862356794,False,1.4220714285714284,52.08123903501451
Feb 28 2023 01: +0,1.372,1896,Chroma Case,2023-02-28,1.372,1896,0.0014587894636598666,0.14587894636598667,0.0014587894636598666,False,1.418642857142857,50.18102152525577
Mar 01 2023 01: +0,1.388,2246,Chroma Case,2023-03-01,1.388,2246,0.011594332780919227,1.1594332780919228,0.011594332780919227,False,1.4160714285714284,48.99987857907212
Mar 02 2023 01: +0,1.449,3208,Chroma Case,2023-03-02,1.449,3208,0.04300980125393262,4.300980125393262,0.04300980125393262,False,1.4157142857142857,50.26856577493879
Mar 03 2023 01: +0,1.454,3035,Chroma Case,2023-03-03,1.454,3035,0.0034447157727822172,0.3444715772782217,0.0034447157727822172,False,1.4125714285714286,49.95586016310669
Mar 04 2023 01: +0,1.503,3046,Chroma Case,2023-03-04,1.503,3046,0.03314473165950972,3.314473165950972,0.03314473165950972,False,1.414785714285714,49.61838010392323
Mar 05 2023 01: +0,1.462,2914,Chroma Case,2023-03-05,1.462,2914,-0.02765774944325062,-2.765774944325062,0.02765774944325062,False,1.4120714285714284,47.465147161063484
Mar 06 2023 01: +0,1.411,2582,Chroma Case,2023-03-06,1.411,2582,-0.03550668845690976,-3.5506688456909763,0.03550668845690976,False,1.4095714285714287,48.212881797643796
Mar 07 2023 01: +0,1.398,2695,Chroma Case,2023-03-07,1.398,2695,-0.009256029059058559,-0.9256029059058559,0.009256029059058559,False,1.408642857142857,47.94069045865889
Mar 08 2023 01: +0,1.367,5501,Chroma Case,2023-03-08,1.367,5501,-0.022424086069805973,-2.242408606980597,0.022424086069805973,False,1.405142857142857,47.97278273190012
Mar 09 2023 01: +0,1.44,3477,Chroma Case,2023-03-09,1.44,3477,0.05202455584609674,5.202455584609674,0.05202455584609674,True,1.4123571428571429,49.496582573885526
Mar 10 2023 01: +0,1.473,3821,Chroma Case,2023-03-10,1.473,3821,0.022658023892583996,2.2658023892583996,0.022658023892583996,False,1.4208571428571428,49.7470702744548
Mar 11 2023 01: +0,1.527,3203,Chroma Case,2023-03-11,1.527,3203,0.036003888756002085,3.6003888756002085,0.036003888756002085,False,1.4305,50.823063595682385
Mar 12 2023 01: +0,1.528,2994,Chroma Case,2023-03-12,1.528,2994,0.0006546645078333589,0.06546645078333589,0.0006546645078333589,False,1.4387142857142858,50.07671835742893
Mar 13 2023 01: +0,1.535,2665,Chroma Case,2023-03-13,1.535,2665,0.004570690294831766,0.4570690294831766,0.004570690294831766,False,1.4505,50.04635852666323
Mar 14 2023 01: +0,1.555,2673,Chroma Case,2023-03-14,1.555,2673,0.012945164592036986,1.2945164592036986,0.012945164592036986,False,1.4635714285714287,50.09900068376816
Mar 15 2023 01: +0,1.589,2475,Chroma Case,2023-03-15,1.589,2475,0.021629341923381517,2.1629341923381515,0.021629341923381517,False,1.4779285714285713,49.67247572433073
Mar 16 2023 01: +0,1.611,2840,Chroma Case,2023-03-16,1.611,2840,0.013750216640258411,1.3750216640258413,0.013750216640258411,False,1.4895,49.779271757805226
Mar 17 2023 01: +0,1.574,3706,Chroma Case,2023-03-17,1.574,3706,-0.023234954199625762,-2.323495419962576,0.023234954199625762,False,1.4980714285714285,50.691853099845154
Mar 18 2023 01: +0,1.558,3208,Chroma Case,2023-03-18,1.558,3208,-0.01021720254665494,-1.021720254665494,0.01021720254665494,False,1.502,50.49903245483036
Mar 19 2023 01: +0,1.54,2820,Chroma Case,2023-03-19,1.54,2820,-0.011620531023018759,-1.1620531023018759,0.011620531023018759,False,1.5075714285714288,49.720210847682
Mar 20 2023 01: +0,1.524,3352,Chroma Case,2023-03-20,1.524,3352,-0.010443959161083262,-1.0443959161083263,0.010443959161083262,False,1.515642857142857,49.45093547960136
Mar 21 2023 01: +0,1.537,2729,Chroma Case,2023-03-21,1.537,2729,0.008494007292004117,0.8494007292004117,0.008494007292004117,False,1.5255714285714286,49.115702548701016
Mar 22 2023 01: +0,1.525,4922,Chroma Case,2023-03-22,1.525,4922,-0.0078380544970839,-0.7838054497083901,0.0078380544970839,False,1.5368571428571427,47.34463939699701
Mar 23 2023 01: +0,1.589,7280,Chroma Case,2023-03-23,1.589,7280,0.04111047749520404,4.111047749520404,0.04111047749520404,False,1.5474999999999999,48.283746539269515
Mar 24 2023 01: +0,1.843,6103,Chroma Case,2023-03-24,1.843,6103,0.14828979113310725,14.828979113310725,0.14828979113310725,True,1.5739285714285713,69.75117654378292
Mar 25 2023 01: +0,2.142,4310,Chroma Case,2023-03-25,2.142,4310,0.1503452933378707,15.03452933378707,0.1503452933378707,True,1.6178571428571427,81.74400610030709
Mar 26 2023 01: +0,2.085,4809,Chroma Case,2023-03-26,2.085,4809,-0.026971116774792272,-2.697111677479227,0.026971116774792272,False,1.6576428571428572,83.07927673026884
Mar 27 2023 01: +0,2.059,4677,Chroma Case,2023-03-27,2.059,4677,-0.012548427205112228,-1.254842720511223,0.012548427205112228,False,1.6950714285714288,83.45351829731953
Mar 28 2023 01: +0,2.062,3803,Chroma Case,2023-03-28,2.062,3803,0.0014559575491155548,0.1455957549115555,0.0014559575491155548,False,1.7312857142857145,83.54743341970251
Mar 29 2023 01: +0,1.999,4321,Chroma Case,2023-03-29,1.999,4321,-0.03102933007650506,-3.102933007650506,0.03102933007650506,False,1.7605714285714285,83.55563420712122
Mar 30 2023 01: +0,2.096,4642,Chroma Case,2023-03-30,2.096,4642,0.04738371094053272,4.738371094053272,0.04738371094053272,False,1.7952142857142857,84.31735930836805
Mar 31 2023 01: +0,2.335,5112,Chroma Case,2023-03-31,2.335,5112,0.1079811246620648,10.798112466206481,0.1079811246620648,True,1.8495714285714286,90.43417701750343
Apr 01 2023 01: +0,2.564,4271,Chroma Case,2023-04-01,2.564,4271,0.09355664793756303,9.355664793756304,0.09355664793756303,True,1.9214285714285715,93.89269279364679
Apr 02 2023 01: +0,2.447,3840,Chroma Case,2023-04-02,2.447,3840,-0.046705754597888983,-4.670575459788898,0.046705754597888983,False,1.9862142857142857,96.53238587848071
Apr 03 2023 01: +0,2.386,4830,Chroma Case,2023-04-03,2.386,4830,-0.025244460784810206,-2.5244460784810205,0.025244460784810206,False,2.0477857142857143,97.47394882185336
Apr 04 2023 01: +0,2.471,5117,Chroma Case,2023-04-04,2.471,5117,0.035004603330748674,3.5004603330748676,0.035004603330748674,False,2.1145,96.43466680065347
Apr 05 2023 01: +0,2.661,5710,Chroma Case,2023-04-05,2.661,5710,0.07407906498907899,7.407906498907899,0.07407906498907899,True,2.195642857142857,96.42978092647061
Apr 06 2023 01: +0,2.687,5040,Chroma Case,2023-04-06,2.687,5040,0.009723337637801968,0.9723337637801968,0.009723337637801968,False,2.2740714285714287,95.90243791622713
Apr 07 2023 01: +0,2.961,5128,Chroma Case,2023-04-07,2.961,5128,0.09710171948609997,9.710171948609997,0.09710171948609997,True,2.3539285714285714,98.00757144922085
Apr 08 2023 01: +0,2.955,4147,Chroma Case,2023-04-08,2.955,4147,-0.0020283982613926096,-0.20283982613926096,0.0020283982613926096,False,2.412,97.99817599789013
Apr 09 2023 01: +0,2.875,4736,Chroma Case,2023-04-09,2.875,4736,-0.027445976608747803,-2.7445976608747804,0.027445976608747803,False,2.4684285714285714,99.62690497661309
Apr 10 2023 01: +0,2.829,4674,Chroma Case,2023-04-10,2.829,4674,-0.01612938192988353,-1.612938192988353,0.01612938192988353,False,2.523428571428571,100.38051476562299
Apr 11 2023 01: +0,2.75,4306,Chroma Case,2023-04-11,2.75,4306,-0.02832238064095028,-2.832238064095028,0.02832238064095028,False,2.5725714285714285,101.60490752924764
Apr 12 2023 01: +0,2.753,4774,Chroma Case,2023-04-12,2.753,4774,0.0010903144819902771,0.10903144819902771,0.0010903144819902771,False,2.6264285714285713,101.67687841340471
Apr 13 2023 01: +0,2.86,4425,Chroma Case,2023-04-13,2.86,4425,0.03813039867129087,3.8130398671290875,0.03813039867129087,False,2.681,101.85274529551111
Apr 14 2023 01: +0,2.944,3922,Chroma Case,2023-04-14,2.944,3922,0.028947576034868718,2.894757603486872,0.028947576034868718,False,2.7245,101.896640778451
Apr 15 2023 01: +0,3.065,4035,Chroma Case,2023-04-15,3.065,4035,0.04027836852154502,4.027836852154501,0.04027836852154502,False,2.7602857142857142,102.09360137435701
Apr 16 2023 01: +0,3.143,4341,Chroma Case,2023-04-16,3.143,4341,0.025130188427255826,2.5130188427255824,0.025130188427255826,False,2.81,100.81569615421682
Apr 17 2023 01: +0,3.077,4727,Chroma Case,2023-04-17,3.077,4727,-0.021222661475525713,-2.1222661475525713,0.021222661475525713,False,2.8593571428571427,101.34449981867759
Apr 18 2023 01: +0,3.018,3754,Chroma Case,2023-04-18,3.018,3754,-0.01936073599424765,-1.936073599424765,0.01936073599424765,False,2.898428571428571,101.70957526737826
Apr 19 2023 01: +0,3.023,4640,Chroma Case,2023-04-19,3.023,4640,0.0016553554516639216,0.16553554516639216,0.0016553554516639216,False,2.924285714285715,101.30416559022495
Apr 20 2023 01: +0,2.9,4830,Chroma Case,2023-04-20,2.9,4830,-0.04153897880489279,-4.1538978804892785,0.04153897880489279,False,2.9395,103.67092953223332
Apr 21 2023 01: +0,2.884,5427,Chroma Case,2023-04-21,2.884,5427,-0.005532517569725667,-0.5532517569725667,0.005532517569725667,False,2.934,103.59284504551508
Apr 22 2023 01: +0,2.764,4112,Chroma Case,2023-04-22,2.764,4112,-0.04249931351727928,-4.249931351727928,0.04249931351727928,False,2.9203571428571427,105.65880368922618
Apr 23 2023 01: +0,2.634,4352,Chroma Case,2023-04-23,2.634,4352,-0.04817530258433416,-4.817530258433416,0.04817530258433416,False,2.903142857142857,97.15365137623894
Apr 24 2023 01: +0,2.612,4052,Chroma Case,2023-04-24,2.612,4052,-0.008387391906904625,-0.8387391906904625,0.008387391906904625,False,2.887642857142857,83.50245952458846
Apr 25 2023 01: +0,2.54,4798,Chroma Case,2023-04-25,2.54,4798,-0.02795213038373944,-2.795213038373944,0.02795213038373944,False,2.872642857142857,83.55280454333761
Apr 26 2023 01: +0,2.494,4184,Chroma Case,2023-04-26,2.494,4184,-0.018276233772600427,-1.8276233772600428,0.018276233772600427,False,2.854142857142857,83.74152145416444
Apr 27 2023 01: +0,2.508,3848,Chroma Case,2023-04-27,2.508,3848,0.005597775512829458,0.5597775512829458,0.005597775512829458,False,2.829,83.72327326872075
Apr 28 2023 01: +0,2.495,4544,Chroma Case,2023-04-28,2.495,4544,-0.0051968935671922,-0.51968935671922,0.0051968935671922,False,2.796928571428571,82.74394859462036
Apr 29 2023 01: +0,2.576,4028,Chroma Case,2023-04-29,2.576,4028,0.03194907903862525,3.1949079038625245,0.03194907903862525,False,2.762,81.97653032067551
Apr 30 2023 01: +0,2.693,4930,Chroma Case,2023-04-30,2.693,4930,0.044418005587354724,4.441800558735473,0.044418005587354724,False,2.729857142857143,74.79277550300252
May 01 2023 01: +0,2.686,3609,Chroma Case,2023-05-01,2.686,3609,-0.002602715728416101,-0.2602715728416101,0.002602715728416101,False,2.7019285714285712,67.59778174033451
May 02 2023 01: +0,2.585,3662,Chroma Case,2023-05-02,2.585,3662,-0.03832759014065335,-3.8327590140653354,0.03832759014065335,False,2.671,66.90463874890146
May 03 2023 01: +0,2.699,3310,Chroma Case,2023-05-03,2.699,3310,0.043155826075475114,4.315582607547511,0.043155826075475114,False,2.6478571428571427,67.67062509861569
May 04 2023 01: +0,2.647,3356,Chroma Case,2023-05-04,2.647,3356,-0.019454410790903407,-1.9454410790903407,0.019454410790903407,False,2.629785714285714,67.20573208183936
May 05 2023 01: +0,2.669,4487,Chroma Case,2023-05-05,2.669,4487,0.008276947177423026,0.8276947177423025,0.008276947177423026,False,2.6144285714285713,62.08350734939712
May 06 2023 01: +0,2.584,3850,Chroma Case,2023-05-06,2.584,3850,-0.03236528450203166,-3.236528450203166,0.03236528450203166,False,2.601571428571429,62.99152827025052
May 07 2023 01: +0,2.587,3468,Chroma Case,2023-05-07,2.587,3468,0.0011603172835367873,0.11603172835367873,0.0011603172835367873,False,2.5982142857142856,52.07012002974051
May 08 2023 01: +0,2.452,2655,Chroma Case,2023-05-08,2.452,2655,-0.053594885129927224,-5.359488512992723,0.053594885129927224,True,2.5867857142857145,54.797141058816436
May 09 2023 01: +0,2.443,2861,Chroma Case,2023-05-09,2.443,2861,-0.003677225798361505,-0.36772257983615053,0.003677225798361505,False,2.579857142857143,54.26290646703463
May 10 2023 01: +0,2.539,2771,Chroma Case,2023-05-10,2.539,2771,0.03854351044693811,3.8543510446938107,0.03854351044693811,False,2.583071428571429,56.22148886041032
May 11 2023 01: +0,2.419,3199,Chroma Case,2023-05-11,2.419,3199,-0.04841607109465128,-4.841607109465127,0.04841607109465128,False,2.5767142857142855,57.749468963243146
May 12 2023 01: +0,2.506,3543,Chroma Case,2023-05-12,2.506,3543,0.03533362484598631,3.533362484598631,0.03533362484598631,False,2.5775,59.36257550114248
May 13 2023 01: +0,2.497,2981,Chroma Case,2023-05-13,2.497,2981,-0.0035978451762403124,-0.35978451762403124,0.0035978451762403124,False,2.571857142857143,57.46591450977449
May 14 2023 01: +0,2.487,2892,Chroma Case,2023-05-14,2.487,2892,-0.0040128464763684426,-0.40128464763684424,0.0040128464763684426,False,2.5571428571428574,56.18535437801303
May 15 2023 01: +0,2.6,2647,Chroma Case,2023-05-15,2.6,2647,0.044434280206168804,4.443428020616881,0.044434280206168804,False,2.5510000000000006,56.6296292087506
May 16 2023 01: +0,2.506,2340,Chroma Case,2023-05-16,2.506,2340,-0.036823588553559966,-3.6823588553559965,0.036823588553559966,False,2.545357142857143,56.53724290750355
May 17 2023 01: +0,2.551,2942,Chroma Case,2023-05-17,2.551,2942,0.017797582685797942,1.7797582685797941,0.017797582685797942,False,2.534785714285714,56.98601760958595
May 18 2023 01: +0,2.592,2981,Chroma Case,2023-05-18,2.592,2981,0.015944339330353968,1.594433933035397,0.015944339330353968,False,2.530857142857143,57.29338083712074
May 19 2023 01: +0,2.622,3199,Chroma Case,2023-05-19,2.622,3199,0.011507606851479725,1.1507606851479726,0.011507606851479725,False,2.5275000000000003,57.541514074571374
May 20 2023 01: +0,2.642,2812,Chroma Case,2023-05-20,2.642,2812,0.0075988207586254524,0.7598820758625452,0.0075988207586254524,False,2.531642857142857,56.12188815656647
May 21 2023 01: +0,2.652,2838,Chroma Case,2023-05-21,2.652,2838,0.0037778662234826065,0.37778662234826066,0.0037778662234826065,False,2.5362857142857145,56.165162340948385
May 22 2023 01: +0,2.596,2482,Chroma Case,2023-05-22,2.596,2482,-0.02134227348177255,-2.134227348177255,0.02134227348177255,False,2.5465714285714287,54.74973688876693
May 23 2023 01: +0,2.603,2225,Chroma Case,2023-05-23,2.603,2225,0.0026928271705847144,0.26928271705847145,0.0026928271705847144,False,2.558,52.175158751038474
May 24 2023 01: +0,2.551,2868,Chroma Case,2023-05-24,2.551,2868,-0.020179186852754032,-2.0179186852754034,0.020179186852754032,False,2.5588571428571427,52.56319291210867
